,user_id,recommendations
930,931,"[1115711, 951590, 866043, 1042544, 1016709]"
931,932,"[946484, 937454, 9677656, 1053690, 1126899]"
932,933,"[983584, 871756, 1042544, 1041796, 8090536]"
933,934,"[1068719, 899624, 1029743, 1106523, 951590]"
934,935,"[9836195, 962568, 1058997, 12757316, 1056746]"
935,936,"[1029743, 9859112, 1106523, 962229, 1046545]"
936,937,"[1070820, 961554, 1126899, 1021116, 1134810]"
937,938,"[1087102, 908314, 990797, 16059046, 1132006]"
938,939,"[951590, 1029743, 877175, 10457112, 879755]"
939,940,"[845193, 821565, 1117034, 1119089, 1030093]"
940,941,"[6464166, 15972074, 12352054, 885463, 9677202]"
941,942,"[1015539, 917786, 1014388, 13842214, 1130777]"
942,943,"[5592931, 1106523, 13381584, 1035207, 6979579]"
943,944,"[1106523, 870547, 1042438, 9836106, 957839]"
944,945,"[951590, 835098, 1029743, 13871141, 1106523]"
945,946,"[1082310, 1106523, 832678, 909894, 1041796]"
946,947,"[1013259, 1134483, 12731544, 1077643, 8090521]"
947,948,"[1101173, 8090537, 970030, 1096036, 1071939]"
948,949,"[1029743, 951590, 12301109, 849505, 892531]"
949,950,"[951590, 1106523, 981521, 1138443, 884774]"
950,951,"[821025, 935284, 1029743, 823704, 960732]"
951,952,"[1075368, 1003188, 1048727, 909894, 964262]"
952,953,"[999104, 877310, 1084949, 1029743, 1070820]"
953,954,"[1463619, 1489189, 5978585, 962568, 1053690]"
954,955,"[15926887, 860703, 911974, 1029743, 1029684]"
955,956,"[821083, 9268043, 1003487, 1029743, 10149640]"
956,957,"[1032703, 14019790, 1116589, 12731470, 954495]"
957,958,"[870547, 972931, 1041796, 913210, 1106523]"
958,959,"[1029272, 918150, 1082485, 10455984, 1070820]"
959,960,"[6979437, 1036347, 1128920, 886395, 1106271]"
960,961,"[1100140, 1002771, 1088234, 1134161, 972456]"
961,962,"[1070702, 854754, 1048300, 1058997, 961554]"
962,963,"[1103105, 907631, 931255, 1029743, 935284]"
963,964,"[1029743, 1106523, 1044188, 962229, 8090539]"
964,965,"[12301100, 871756, 844179, 859075, 1002558]"
965,966,"[1017369, 1058997, 852856, 1029743, 1022097]"
966,967,"[1085604, 879755, 913210, 951590, 854405]"
967,968,"[1075368, 965766, 965797, 1029743, 961554]"
968,969,"[940700, 1029743, 989249, 909894, 12673243]"
969,970,"[1063577, 1103808, 825703, 1039672, 1054262]"
970,971,"[1075368, 919535, 868015, 5565802, 1127831]"
971,972,"[6632283, 6704207, 1001168, 1107553, 1058997]"
972,973,"[8118764, 990466, 1012594, 12696089, 1029743]"
973,974,"[928049, 1053690, 15926886, 8090521, 8090537]"
974,975,"[1042571, 868888, 1027835, 910151, 5568378]"
975,976,"[1127831, 951821, 1029743, 1058997, 9884484]"
976,977,"[1058997, 893501, 1110572, 819063, 1011300]"
977,978,"[13987010, 1075796, 837751, 1038985, 1127831]"
978,979,"[984411, 962266, 8066803, 1029743, 844179]"
979,980,"[1061334, 1136755, 1039578, 845914, 1138292]"
980,981,"[1092937, 901460, 13672224, 1096727, 849870]"
981,982,"[1075368, 1069256, 962229, 1029743, 961554]"
982,983,"[1029743, 913210, 834117, 15926886, 1116476]"
983,984,"[1029743, 1058997, 1106523, 1126899, 859075]"
984,985,"[962568, 1029743, 907647, 900802, 867668]"
985,986,"[8090440, 1029743, 1134143, 1060673, 1024051]"
986,987,"[1046756, 1106523, 1034176, 1070820, 15926886]"
987,988,"[1029743, 1070820, 1106523, 1112766, 972931]"
988,989,"[1029743, 827802, 899624, 1089766, 873964]"
989,990,"[990797, 1082990, 1085604, 879755, 1075368]"
990,991,"[913785, 909894, 860975, 5585510, 6533765]"
991,992,"[849098, 929751, 5995597, 977166, 7167853]"
992,993,"[8293439, 951590, 10285106, 10285141, 945909]"
993,994,"[1106523, 1029743, 844179, 1119761, 1096226]"
994,995,"[6034857, 5592931, 893018, 908318, 1106523]"
995,996,"[13842088, 15831255, 15926886, 932949, 948622]"
996,997,"[1070820, 994685, 828867, 926033, 1038985]"
997,998,"[1037840, 6533765, 925364, 899624, 903325]"
998,999,"[1029743, 6704207, 1126899, 8090521, 983584]"
999,1000,"[12427353, 957232, 1076608, 1048483, 10457044]"
1000,1001,"[997987, 8090570, 1104475, 1083599, 871252]"
1001,1002,"[1023815, 990797, 860248, 1029743, 1126899]"
1002,1003,"[1056509, 1077555, 1029743, 1119761, 948119]"
1003,1004,"[13513329, 15452599, 995628, 1029743, 1082212]"
1004,1005,"[954102, 1086795, 1118533, 896369, 929309]"
1005,1006,"[844179, 934427, 1109805, 5570048, 1108131]"
1006,1007,"[1106523, 9575582, 919948, 988693, 926909]"
1007,1008,"[910473, 1053690, 1098284, 951590, 9913338]"
1008,1009,"[1082310, 909894, 967757, 952893, 845109]"
1009,1010,"[9527323, 1008675, 1058404, 1036093, 851287]"
1010,1011,"[942459, 1048068, 951412, 1029605, 977344]"
1011,1012,"[8181477, 1070820, 1110764, 1106301, 930917]"
1012,1013,"[907631, 1106523, 988697, 951190, 1070820]"
1013,1014,"[6904666, 976199, 6904830, 6904775, 1070820]"
1014,1015,"[6979578, 947412, 10455984, 1005911, 1077555]"
1015,1016,"[1029743, 901916, 1126899, 1053628, 1110111]"
1016,1017,"[965766, 951590, 1075470, 1102829, 873654]"
1017,1018,"[951590, 1029743, 1106523, 1070820, 1075368]"
1018,1019,"[1028816, 1106523, 1029743, 863447, 5570383]"
1019,1020,"[977481, 994223, 1070820, 1053628, 1106523]"
1020,1021,"[10345155, 893629, 1029743, 10344585, 1126899]"
1021,1022,"[1044078, 961269, 1131629, 12301100, 12302069]"
1022,1023,"[957736, 974204, 847241, 15596520, 1029743]"
1023,1024,"[1043751, 1053690, 15926886, 903325, 1029743]"
1024,1025,"[1029743, 1128240, 1106523, 846764, 859026]"
1025,1026,"[1029743, 1106523, 1126899, 871756, 965766]"
1026,1027,"[821083, 1006835, 899624, 1038217, 1056509]"
1027,1028,"[1089066, 7168383, 962568, 848071, 903325]"
1028,1029,"[1126899, 953180, 842707, 867020, 1029743]"
1029,1030,"[987218, 1029743, 1070820, 934399, 912704]"
1030,1031,"[1106523, 1082269, 1070803, 952408, 837569]"
1031,1032,"[256508, 1271704, 1407216, 616588, 43020]"
1032,1033,"[12262778, 873654, 844179, 880895, 1118033]"
1033,1034,"[1029743, 1106523, 962229, 962568, 1126899]"
1034,1035,"[5592931, 962568, 1028816, 970030, 913210]"
1035,1036,"[1106523, 1029743, 15926886, 1126899, 15926844]"
1036,1037,"[6772702, 9831711, 1035836, 937040, 9831731]"
1037,1038,"[5592931, 928049, 1037337, 1096036, 1082172]"
1038,1039,"[9419422, 1029743, 972665, 835098, 887503]"
1039,1040,"[1075368, 7152600, 1126899, 1093966, 13190349]"
1040,1041,"[1029743, 1106523, 845163, 965693, 987724]"
1041,1042,"[856252, 859075, 5569098, 893501, 1029743]"
1042,1043,"[962568, 1077555, 2061589, 850058, 1106523]"
1043,1044,"[893018, 8090537, 8090521, 1085604, 965766]"
1044,1045,"[1029743, 1109615, 1043663, 834117, 918368]"
1045,1046,"[888104, 1126899, 913270, 830172, 926796]"
1046,1047,"[875647, 844179, 1029743, 1056847, 1007911]"
1047,1048,"[1042571, 981591, 900802, 887661, 973374]"
1048,1049,"[854900, 1000050, 988697, 925437, 1106523]"
1049,1050,"[1106523, 951590, 1068719, 962229, 5572738]"
1050,1051,"[6534578, 865026, 1135834, 1029743, 845193]"
1051,1052,"[5568378, 913210, 965766, 1042438, 962568]"
1052,1053,"[9928096, 1138443, 16053142, 1002130, 1037332]"
1053,1054,"[1029743, 1122358, 962568, 5569230, 1019247]"
1054,1055,"[7025106, 1053672, 7025114, 883202, 983584]"
1055,1056,"[1106523, 933067, 951590, 1043590, 1011832]"
1056,1057,"[1117219, 899257, 869835, 8019648, 1096343]"
1057,1058,"[856060, 6979753, 1038462, 15926725, 1023356]"
1058,1059,"[1122358, 1069582, 849098, 929751, 880895]"
1059,1060,"[951590, 5569230, 827656, 8090521, 8090537]"
1060,1061,"[875089, 951590, 1048727, 1106523, 1127831]"
1061,1062,"[1127624, 957736, 879152, 1029743, 5569230]"
1062,1063,"[822407, 930917, 1127831, 838186, 1058997]"
1063,1064,"[1138443, 15926886, 15926844, 12301178, 1029743]"
1064,1065,"[1072917, 1041796, 987218, 1095926, 844179]"
1065,1066,"[984715, 15659810, 1100661, 835098, 13115898]"
1066,1067,"[1029743, 1075368, 1126899, 6979005, 871756]"
1067,1068,"[1130858, 910673, 1029743, 1101173, 859075]"
1068,1069,"[1029743, 962229, 923314, 999858, 5569845]"
1069,1070,"[8293439, 1134398, 935218, 12649166, 1058997]"
1070,1071,"[963228, 1085604, 983078, 1119399, 985893]"
1071,1072,"[10149656, 1029624, 1053690, 12949590, 907631]"
1072,1073,"[13008327, 9365106, 1013597, 1058997, 5569845]"
1073,1074,"[1105917, 962568, 836163, 1029743, 1106523]"
1074,1075,"[938554, 910673, 1015177, 844179, 883202]"
1075,1076,"[1084968, 948381, 1130729, 873902, 1017363]"
1076,1077,"[951590, 1045659, 891632, 937292, 1058997]"
1077,1078,"[1126899, 1106523, 1098844, 903325, 909894]"
1078,1079,"[6533765, 1112754, 1058997, 1122358, 1126899]"
1079,1080,"[13506200, 1128240, 899624, 1068719, 1126895]"
1080,1081,"[1024319, 899624, 908318, 1029743, 844179]"
1081,1082,"[1029743, 1106523, 1056509, 970119, 1056746]"
1082,1083,"[13073225, 6391501, 825343, 908843, 1044805]"
1083,1084,"[956486, 951590, 879008, 907625, 1073150]"
1084,1085,"[1029743, 908318, 1070702, 961554, 873627]"
1085,1086,"[1138443, 10285144, 15926886, 1008074, 962568]"
1086,1087,"[1029743, 1053690, 859075, 15926864, 5569230]"
1087,1088,"[1068719, 913785, 997011, 1045478, 1048200]"
1088,1089,"[1029743, 1000806, 825365, 1031864, 1053690]"
1089,1090,"[962229, 1029743, 835098, 844179, 1034956]"
1090,1091,"[961554, 1029743, 1126899, 1070820, 965766]"
1091,1092,"[1008334, 859075, 987562, 1067779, 1002558]"
1092,1093,"[15926886, 1029743, 15926844, 12302069, 962568]"
1093,1094,"[1138443, 1029743, 983795, 983584, 8065410]"
1094,1095,"[8090537, 8090521, 913785, 970030, 1127831]"
1095,1096,"[1127831, 903325, 1125278, 999250, 823862]"
1096,1097,"[15972115, 857130, 8090440, 992622, 1058997]"
1097,1098,"[5585510, 16809303, 905817, 13190294, 1112754]"
1098,1099,"[1084968, 1127624, 858302, 901762, 1014802]"
1099,1100,"[1085604, 879755, 859075, 1136257, 6533765]"
1100,1101,"[865456, 1058997, 859010, 871756, 1110572]"
1101,1102,"[1106523, 910673, 1102959, 1128240, 913785]"
1102,1103,"[1126899, 1070820, 862535, 871754, 1136719]"
1103,1104,"[901656, 984411, 1015280, 5571261, 9881593]"
1104,1105,"[1058997, 951412, 1106523, 1029743, 1126899]"
1105,1106,"[1129049, 12757316, 849202, 1058997, 1044078]"
1106,1107,"[15686674, 965766, 822407, 930917, 824311]"
1107,1108,"[9245106, 1058779, 859010, 1028816, 913785]"
1108,1109,"[961554, 1109014, 859075, 836085, 1038217]"
1109,1110,"[1775642, 1008288, 1070820, 859075, 1070214]"
1110,1111,"[833866, 15926886, 1029743, 1106523, 859075]"
1111,1112,"[990688, 824073, 1010681, 962568, 867138]"
1112,1113,"[961554, 1028816, 9265288, 1138631, 1106523]"
1113,1114,"[935824, 1067494, 1029743, 827683, 1108131]"
1114,1115,"[951412, 1058997, 5569471, 962568, 1071976]"
1115,1116,"[870547, 943233, 1126895, 1029743, 8090521]"
1116,1117,"[1106523, 1053690, 1097815, 1124823, 1058779]"
1117,1118,"[864893, 844179, 1004436, 1098284, 1044078]"
1118,1119,"[10285144, 913210, 10285141, 10284946, 10285106]"
1119,1120,"[909894, 1023830, 845109, 6979427, 1019247]"
1120,1121,"[962229, 868423, 907392, 966684, 1058997]"
1121,1122,"[913785, 859075, 5569230, 893018, 965766]"
1122,1123,"[962229, 996269, 840227, 5570398, 986869]"
1123,1124,"[1005609, 1118787, 5591538, 6034857, 1073150]"
1124,1125,"[970030, 1068719, 1071939, 1029743, 1058997]"
1125,1126,"[1076608, 1089954, 1126899, 1082172, 15926712]"
1126,1127,"[1029743, 1106523, 951590, 858918, 5569230]"
1127,1128,"[1053690, 921406, 911778, 1026258, 990840]"
1128,1129,"[1096355, 989307, 15596692, 13842100, 928092]"
1129,1130,"[12731544, 1020682, 6979089, 10204440, 13002975]"
1130,1131,"[1106523, 970030, 864893, 908318, 957013]"
1131,1132,"[951590, 938138, 1044078, 1101173, 936594]"
1132,1133,"[1029743, 1106523, 1028816, 1112205, 1070820]"
1133,1134,"[920025, 1070820, 1112825, 1106523, 962568]"
1134,1135,"[1029743, 1106523, 1070820, 1058997, 972235]"
1135,1136,"[1053690, 9835223, 1106523, 1084968, 1118787]"
1136,1137,"[924667, 1058930, 935527, 914318, 1134522]"
1137,1138,"[1097398, 1015539, 918638, 941515, 15926886]"
1138,1139,"[942077, 1131625, 931743, 1118606, 1092303]"
1139,1140,"[884694, 925862, 1029743, 12808385, 1058997]"
1140,1141,"[1043590, 1085604, 879755, 902202, 1106523]"
1141,1142,"[828489, 916051, 860247, 1067695, 1029743]"
1142,1143,"[897306, 5569230, 5569471, 865456, 5569845]"
1143,1144,"[880150, 1110572, 6533765, 12301109, 1058997]"
1144,1145,"[1094308, 1106523, 825365, 12781725, 923149]"
1145,1146,"[1029743, 889509, 1106523, 959985, 1051323]"
1146,1147,"[951590, 960613, 1016800, 1106523, 1127831]"
1147,1148,"[1056509, 884774, 1110572, 1077555, 838186]"
1148,1149,"[848071, 5569230, 5569845, 14050544, 13511457]"
1149,1150,"[12988031, 12987975, 1029743, 1106523, 1070820]"
1150,1151,"[13189919, 6602697, 1112858, 982469, 1025641]"
1151,1152,"[1090507, 6034857, 1021324, 1110111, 1106523]"
1152,1153,"[1135468, 1040371, 856166, 819765, 1013641]"
1153,1154,"[1000148, 835296, 1106523, 842698, 1040346]"
1154,1155,"[1100140, 923967, 897306, 833935, 8090521]"
1155,1156,"[15926886, 10457180, 962568, 5592694, 1068957]"
1156,1157,"[1071342, 1029743, 867065, 1070820, 863030]"
1157,1158,"[8357825, 1124695, 1049735, 1042544, 1108168]"
1158,1159,"[839191, 1085256, 6391080, 15595885, 6773232]"
1159,1160,"[1068719, 12301100, 1106523, 5592931, 987724]"
1160,1161,"[848319, 885023, 898034, 1053690, 1038217]"
1161,1162,"[838186, 1042438, 1106523, 1029743, 5568378]"
1162,1163,"[1029743, 1106523, 13842088, 899624, 1056509]"
1163,1164,"[1118332, 893676, 1029743, 6602538, 1126899]"
1164,1165,"[1021116, 913210, 5569230, 834117, 1089025]"
1165,1166,"[967476, 899624, 1139184, 1029743, 1106523]"
1166,1167,"[1127624, 15831403, 1063577, 1082212, 922847]"
1167,1168,"[836262, 1055044, 1019637, 1114653, 1017075]"
1168,1169,"[1138443, 12731701, 859075, 929373, 15926775]"
1169,1170,"[962568, 1102959, 913210, 970030, 903325]"
1170,1171,"[1075368, 893018, 913210, 1029743, 1034176]"
1171,1172,"[963686, 911017, 1029743, 1053690, 1056509]"
1172,1173,"[1029743, 13842214, 1085604, 13842090, 13777408]"
1173,1174,"[1068719, 1106523, 896862, 976199, 827683]"
1174,1175,"[8066803, 962266, 6534035, 963365, 859075]"
1175,1176,"[1069863, 14077333, 965766, 1118012, 1123022]"
1176,1177,"[934639, 999250, 895166, 893651, 981521]"
1177,1178,"[983699, 992622, 946793, 6464165, 1124507]"
1178,1179,"[962229, 1076769, 1056509, 10143784, 1106523]"
1179,1180,"[6533765, 1029743, 1104649, 12456867, 5981074]"
1180,1181,"[1075368, 1038663, 1110572, 1077588, 869577]"
1181,1182,"[842392, 9836106, 899624, 1044078, 873964]"
1182,1183,"[5568378, 913210, 965766, 1042438, 962568]"
1183,1184,"[5568378, 913210, 965766, 1042438, 962568]"
1184,1185,"[844179, 1106523, 1029743, 1121360, 1070820]"
1185,1186,"[8249140, 962568, 14106445, 1070820, 1005898]"
1186,1187,"[1038462, 6979753, 8116306, 1068719, 1054424]"
1187,1188,"[924610, 15596429, 7409874, 1124823, 5569230]"
1188,1189,"[1053690, 1042438, 838186, 973916, 15926885]"
1189,1190,"[1116635, 1029743, 928263, 1126899, 897125]"
1190,1191,"[951590, 968992, 962568, 7433029, 1077555]"
1191,1192,"[1041796, 859075, 5587656, 1115552, 971949]"
1192,1193,"[6534074, 8090537, 8090521, 1058997, 913210]"
1193,1194,"[993638, 908318, 1058997, 820122, 9553399]"
1194,1195,"[1053690, 1075368, 1009449, 904422, 8090537]"
1195,1196,"[1012801, 919596, 873627, 13008321, 1029743]"
1196,1197,"[13842214, 13842090, 951590, 1029743, 962568]"
1197,1198,"[915064, 1074928, 985889, 13158820, 13417846]"
1198,1199,"[844179, 12301109, 999858, 1050851, 962568]"
1199,1200,"[961554, 912476, 1076161, 999965, 9884484]"
1200,1201,"[1110764, 8090537, 8090521, 5569374, 1109805]"
1201,1202,"[13382402, 13213604, 5567148, 1012913, 913046]"
1202,1203,"[1106523, 951590, 905817, 849098, 971949]"
1203,1204,"[1029743, 1044078, 1118533, 983584, 907392]"
1204,1205,"[1029743, 1072086, 7147145, 833598, 1138189]"
1205,1206,"[1029743, 1106523, 7409618, 900802, 880150]"
1206,1207,"[13115501, 1112766, 5569230, 967395, 5569471]"
1207,1208,"[907625, 1038217, 1013572, 12599756, 1098284]"
1208,1209,"[1106523, 1070820, 1033562, 7115628, 962568]"
1209,1210,"[1029743, 1070820, 1126899, 1058997, 5591538]"
1210,1211,"[9396705, 1037631, 8065410, 15629927, 1039287]"
1211,1212,"[893501, 1085604, 1053690, 879755, 907631]"
1212,1213,"[885697, 1135681, 1006474, 1126899, 1070820]"
1213,1214,"[14111224, 7024847, 826144, 13416279, 14050366]"
1214,1215,"[1126899, 1029743, 1070820, 1127831, 1003616]"
1215,1216,"[15483490, 5569230, 999625, 9337581, 992730]"
1216,1217,"[1106301, 5567926, 1029743, 5580793, 1103105]"
1217,1218,"[1070820, 1126899, 961554, 13876912, 1120443]"
1218,1219,"[15686700, 903567, 860469, 1126808, 925862]"
1219,1220,"[1029743, 928049, 8090521, 1106523, 858302]"
1220,1221,"[965766, 1029743, 1096036, 1106523, 990797]"
1221,1222,"[849505, 1037840, 1091090, 951590, 8090521]"
1222,1223,"[5569230, 8090521, 1106523, 8090537, 1070820]"
1223,1224,"[935284, 1068719, 920191, 1127624, 871756]"
1224,1225,"[1106523, 921744, 1036347, 12757140, 15926775]"
1225,1226,"[940947, 1070820, 859075, 890695, 1029743]"
1226,1227,"[827656, 1028816, 962568, 1053690, 1110572]"
1227,1228,"[8019186, 16122293, 983795, 1106523, 1044078]"
1228,1229,"[862799, 938596, 1051468, 962568, 1029743]"
1229,1230,"[1126899, 1044078, 1058997, 963971, 898212]"
1230,1231,"[1029743, 962568, 961991, 1110142, 1058997]"
1231,1232,"[998556, 8090521, 1085604, 5569230, 1100972]"
1232,1233,"[9296919, 1044078, 961554, 1122358, 965766]"
1233,1234,"[854496, 1042702, 859077, 885406, 934156]"
1234,1235,"[893501, 977854, 986187, 1012913, 960976]"
1235,1236,"[1037840, 1112766, 965766, 947292, 8090536]"
1236,1237,"[821083, 917131, 897224, 1004341, 909894]"
1237,1238,"[962229, 1029743, 834826, 898068, 904774]"
1238,1239,"[1138443, 940947, 1087102, 893018, 1029743]"
1239,1240,"[913210, 834117, 6034857, 962568, 1029743]"
1240,1241,"[1029743, 893651, 1053690, 862070, 893501]"
1241,1242,"[1038217, 1077555, 1029743, 1058997, 967762]"
1242,1243,"[940947, 1053690, 835098, 1027569, 13776705]"
1243,1244,"[961554, 844179, 913210, 860361, 921744]"
1244,1245,"[828055, 849098, 1112766, 834117, 967395]"
1245,1246,"[1126899, 1074662, 909750, 913490, 9677236]"
1246,1247,"[921504, 1029743, 1117690, 834022, 945805]"
1247,1248,"[1106523, 951590, 888054, 925862, 13841744]"
1248,1249,"[7025106, 13876708, 1029743, 925862, 1106523]"
1249,1250,"[1085604, 1138443, 879755, 999858, 1058997]"
1250,1251,"[1082990, 828867, 1058997, 1085604, 879755]"
1251,1252,"[1102929, 1104483, 832678, 9526572, 987562]"
1252,1253,"[1029743, 913942, 9677152, 9677149, 9677846]"
1253,1254,"[6034857, 1024306, 1106523, 12811532, 1029743]"
1254,1255,"[1072523, 1077555, 1056746, 908504, 1015597]"
1255,1256,"[844521, 1000542, 8205618, 9837092, 880377]"
1256,1257,"[1126899, 7410016, 9707137, 7410215, 7410290]"
1257,1258,"[821787, 1051211, 883932, 9527174, 1117556]"
1258,1259,"[985911, 916993, 1044078, 1037332, 914754]"
1259,1260,"[15972790, 949257, 9859128, 901888, 882830]"
1260,1261,"[878758, 1055044, 870843, 840227, 883202]"
1261,1262,"[5592931, 897125, 1058997, 1058779, 835098]"
1262,1263,"[1011298, 12262778, 10198378, 6553737, 8090521]"
1263,1264,"[1087618, 1029743, 1106523, 1136341, 1066893]"
1264,1265,"[935968, 1053690, 1058997, 5568378, 5569327]"
1265,1266,"[970030, 1085604, 879755, 1135258, 15801374]"
1266,1267,"[13842214, 13842090, 1058997, 869577, 957063]"
1267,1268,"[1082990, 1029743, 1070820, 1116733, 5568489]"
1268,1269,"[899624, 1029743, 1106523, 1071939, 1126899]"
1269,1270,"[1106523, 5586918, 1028816, 835243, 13511457]"
1270,1271,"[1029743, 864279, 1068719, 951590, 883932]"
1271,1272,"[974766, 893651, 905436, 16100266, 1029743]"
1272,1273,"[1029743, 844179, 6534030, 963727, 921836]"
1273,1274,"[5569792, 1070820, 1091342, 1004867, 5569230]"
1274,1275,"[965766, 893018, 1085604, 8090537, 879755]"
1275,1276,"[835098, 5568228, 1049535, 890999, 904422]"
1276,1277,"[1106523, 1006483, 13987340, 1033814, 873964]"
1277,1278,"[1106523, 16805950, 961554, 1108094, 878715]"
1278,1279,"[951590, 16053142, 1106523, 1043590, 944534]"
1279,1280,"[1135355, 985893, 1108131, 934427, 873964]"
1280,1281,"[1017195, 1070702, 6034857, 1135802, 1058779]"
1281,1282,"[899624, 1043590, 1106523, 951590, 988697]"
1282,1283,"[1071939, 950824, 889731, 962568, 848071]"
1283,1284,"[13115956, 15926886, 951590, 15926844, 943247]"
1284,1285,"[947201, 1035676, 13008321, 1106523, 844179]"
1285,1286,"[883370, 1071939, 952317, 873627, 928754]"
1286,1287,"[1041796, 841584, 951590, 1042438, 1120362]"
1287,1288,"[870547, 1044805, 903233, 6039859, 1041512]"
1288,1289,"[1110572, 1085604, 999631, 1055155, 823176]"
1289,1290,"[1008673, 853235, 929309, 830097, 1058997]"
1290,1291,"[962229, 5591154, 1054814, 1068258, 1013641]"
1291,1292,"[923670, 1045150, 830503, 1010164, 940731]"
1292,1293,"[969419, 899624, 1044078, 1002459, 8181282]"
1293,1294,"[9884698, 999965, 1126899, 5591154, 1102927]"
1294,1295,"[10204660, 849469, 1029743, 965864, 1108168]"
1295,1296,"[935578, 951590, 845193, 7467039, 868015]"
1296,1297,"[848319, 970160, 867138, 1029743, 1070820]"
1297,1298,"[12695224, 962568, 931255, 1096036, 1126899]"
1298,1299,"[1016129, 897125, 10285243, 1029743, 844179]"
1299,1300,"[1029743, 1106523, 1126899, 1070820, 967395]"
1300,1301,"[5569230, 5569471, 5568995, 5569845, 5568489]"
1301,1302,"[1097001, 1067695, 1127716, 1029743, 892531]"
1302,1303,"[1131892, 962568, 1005172, 1029743, 1106523]"
1303,1304,"[1118623, 1129609, 1029743, 15926725, 1070820]"
1304,1305,"[1029743, 1106523, 983584, 1069538, 1070820]"
1305,1306,"[940332, 1029743, 12301839, 951590, 1025641]"
1306,1307,"[13654702, 9297574, 1119405, 991874, 1138189]"
1307,1308,"[15926886, 15926844, 1029743, 9835947, 1070820]"
1308,1309,"[1053690, 872645, 5569098, 7466252, 893501]"
1309,1310,"[9245106, 851287, 963971, 1039627, 8090521]"
1310,1311,"[827180, 844179, 1106523, 913785, 879755]"
1311,1312,"[8119101, 9396699, 1058997, 8119000, 12988031]"
1312,1313,"[900802, 983936, 907128, 7160764, 1070820]"
1313,1314,"[1102416, 1029743, 1106523, 920109, 5569230]"
1314,1315,"[988235, 5568378, 913210, 846533, 1101502]"
1315,1316,"[962229, 1029743, 1138487, 1100375, 5569327]"
1316,1317,"[1029743, 1106523, 5569230, 1039578, 1016298]"
1317,1318,"[925862, 6632744, 919596, 1134161, 881260]"
1318,1319,"[1058997, 933067, 844179, 841220, 1029112]"
1319,1320,"[965766, 1053690, 871756, 896613, 859075]"
1320,1321,"[869622, 981591, 9527350, 1106523, 12648967]"
1321,1322,"[1127831, 838186, 951590, 1058779, 13841744]"
1322,1323,"[1106523, 1085604, 8090532, 879755, 1016800]"
1323,1324,"[1029743, 1126899, 1058997, 849098, 929751]"
1324,1325,"[1098844, 853172, 15863917, 845715, 859075]"
1325,1326,"[6533765, 899624, 1044078, 1029743, 1106523]"
1326,1327,"[865456, 871756, 1058997, 1058779, 909894]"
1327,1328,"[875089, 951590, 893638, 1029743, 879755]"
1328,1329,"[1088740, 1096548, 12757316, 1008032, 1039126]"
1329,1330,"[859075, 5569230, 962229, 987562, 1058997]"
1330,1331,"[859237, 1029743, 1031316, 994685, 910473]"
1331,1332,"[15596202, 904813, 1053690, 10284931, 13007355]"
1332,1333,"[888586, 1126899, 900842, 9338009, 1106523]"
1333,1334,"[1085604, 879755, 1071939, 941741, 1029743]"
1334,1335,"[1027372, 970119, 1058997, 859075, 13007846]"
1335,1336,"[1138443, 827180, 1101173, 1127624, 1106523]"
1336,1337,"[923670, 1070820, 9420021, 1029743, 1106523]"
1337,1338,"[996425, 842392, 1093444, 989985, 820122]"
1338,1339,"[8090521, 8090537, 8090536, 8090539, 8090532]"
1339,1340,"[990251, 1058997, 1037337, 945200, 884774]"
1340,1341,"[990797, 1071939, 1058997, 1077555, 1042438]"
1341,1342,"[1024306, 978974, 1037332, 1102845, 13115937]"
1342,1343,"[1085604, 879755, 909894, 860975, 1122358]"
1343,1344,"[995230, 1008288, 1029743, 924610, 5564931]"
1344,1345,"[988009, 5569230, 1029743, 838186, 5569374]"
1345,1346,"[766619, 9803433, 637374, 5574377, 5569792]"
1346,1347,"[957232, 1029743, 1085604, 1055772, 896974]"
1347,1348,"[834303, 15924983, 1127831, 820518, 16100266]"
1348,1349,"[15926886, 899624, 900802, 15926844, 8065410]"
1349,1350,"[1029743, 1106523, 965766, 827180, 987562]"
1350,1351,"[12457233, 1106523, 1070820, 909894, 1023958]"
1351,1352,"[976199, 1045826, 958208, 1138682, 1056509]"
1352,1353,"[5592931, 899624, 15926844, 1029743, 5592094]"
1353,1354,"[873085, 1064213, 980263, 927030, 12648296]"
1354,1355,"[871756, 1077555, 1071939, 965766, 1056509]"
1355,1356,"[935284, 856252, 951727, 830202, 1106523]"
1356,1357,"[6978899, 1070820, 1087754, 866548, 1023958]"
1357,1358,"[845705, 1070820, 1029743, 1106523, 1127831]"
1358,1359,"[893018, 848681, 1029743, 869577, 972437]"
1359,1360,"[9571047, 1087411, 5591154, 1068258, 881708]"
1360,1361,"[961554, 951590, 13841744, 897125, 1038217]"
1361,1362,"[7168026, 7169088, 7166863, 7166865, 921406]"
1362,1363,"[1070702, 862010, 1034956, 835098, 9677202]"
1363,1364,"[1029743, 12731544, 1068750, 8293343, 977545]"
1364,1365,"[962568, 1028816, 903325, 857503, 970030]"
1365,1366,"[14106445, 5566800, 7409970, 5569098, 939527]"
1366,1367,"[15596956, 1051691, 1126899, 1087102, 1029743]"
1367,1368,"[1023226, 6464074, 944137, 1009368, 1106523]"
1368,1369,"[9655242, 15741787, 1027691, 924014, 857538]"
1369,1370,"[5563693, 1061394, 8090550, 869868, 8090537]"
